Tulasnella_sp_331	0
Tulasnella_sp_330	0
Tulasnella_sp_332	0
Tulasnella_sp_418	0
Tulasnella_sp_403	0
Tulasnella_sp_408	0
Tulasnella_sp_424	0
Tulasnella_sp_419	0
Tulasnella_sp_417	0
Tulasnella_sp_425	0
Tulasnella_sp_427	0
Tulasnella_sp_JGI-2019a	0
Serendipita_sp_407	0
Tulasnella_sp_UAMH_9824	0
Calycina_marina	0
Amylocarpus_encephaloides	0
Emericellopsis_atlantica	0
Linnemannia_hyalina	0
Pleurotus_cornucopiae	3
Ceratobasidium_sp_UAMH_11750	0
Ceratobasidium_sp_370	0
Ceratobasidium_sp_392	2
Alternaria_panax	0
Chiua_virens	0
Pseudotulostoma_volvatum	0
Aureobasidium_melanogenum	1
Aureobasidium_sp_EXF-3399	1
Phanerochaete_sordida	0
Trichoderma_gracile	0
Trichoderma_semiorbis	1
Glutinoglossum_americanum	1
Trichoglossum_hirsutum	0
Termitomyces_sp_cryptogamus	0
Metarhizium_humberi	2
Lanmaoa_asiatica	0
Fonsecaea_pedrosoi	2
Ogataea_philodendri	0
Ogataea_thermophila	0
Wickerhamomyces_mucosus	0
Wickerhamomyces_pijperi	0
Parastagonospora_nodorum	0
Batrachochytrium_salamandrivorans	0
Saccharomycodes_ludwigii	0
Trichoderma_cornu-damae	0
Chaetomium_sp_MPI-SDFR-AT-0129	1
Chaetomium_globosum	1
Halenospora_varia	2
Leptodontidium_sp_MPI-SDFR-AT-0119	1
Truncatella_angustata	1
Boeremia_exigua	1
Plectosphaerella_plurivora	1
Alternaria_rosae	0
Chaetomium_sp_MPI-CAGE-AT-0009	0
Thelonectria_olida	4
Ilyonectria_destructans	4
Ilyonectria_sp_MPI-CAGE-AT-0026	3
Auriculariales_sp_MPI-PUGE-AT-0066	0
Linnemannia_elongata	0
Paraphoma_chrysanthemicola	0
Microdochium_trichocladiopsis	1
Macrophomina_phaseolina	1
Fusarium_sp_MPI-SDFR-AT-0072	4
Dactylonectria_estremocensis	3
Fusarium_flagelliforme	1
Dendryphion_nanum	0
Dactylonectria_macrodidyma	2
